match_id,team_id,team_name,player_id,player_name,player_nickname,jersey_number,country_id,country_name,from,to,from_period,to_period,starter,on_bench,position_id,position_name,position_from,position_to,start_reason,end_reason
3857290,773,Switzerland,3533,Xherdan Shaqiri,,23,221,Switzerland,,,,,,,17.0,Right Wing,00:00,29:46,Starting XI,Tactical Shift
3857290,773,Switzerland,3913,Edimilson Fernandes,,2,221,Switzerland,,,,,,,,,,,,
3857290,773,Switzerland,5537,Fabian Lukas Schär,Fabian Schär,22,221,Switzerland,,,,,,,,,,,,
3857290,773,Switzerland,5538,Denis Lemi Zakaria Lako Lado,Denis Zakaria,6,221,Switzerland,,,,,,,,,,,,
3857290,773,Switzerland,5543,Haris Seferović,,9,221,Switzerland,,,,,,,23.0,Center Forward,71:22,,Substitution - On (Tactical),Final Whistle
3857290,773,Switzerland,5544,Ricardo Iván Rodríguez Araya,Ricardo Rodríguez,13,221,Switzerland,,,,,,,6.0,Left Back,00:00,89:53,Starting XI,Substitution - Off (Tactical)
3857290,773,Switzerland,5545,Breel-Donald Embolo,Breel Embolo,7,221,Switzerland,,,,,,,23.0,Center Forward,00:00,71:22,Starting XI,Substitution - Off (Tactical)
3857290,773,Switzerland,5549,Manuel Obafemi Akanji,Manuel Akanji,5,221,Switzerland,,,,,,,3.0,Right Center Back,00:00,,Starting XI,Final Whistle
3857290,773,Switzerland,5550,Yann Sommer,,1,221,Switzerland,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857290,773,Switzerland,6983,Remo Freuler,,8,221,Switzerland,,,,,,,9.0,Right Defensive Midfield,00:00,,Starting XI,Final Whistle
3857290,773,Switzerland,7796,Silvan Widmer,,3,221,Switzerland,,,,,,,2.0,Right Back,00:00,,Starting XI,Final Whistle
3857290,773,Switzerland,8561,Fabian Frei,,20,221,Switzerland,,,,,,,19.0,Center Attacking Midfield,70:58,,Substitution - On (Tactical),Final Whistle
3857290,773,Switzerland,8814,Nico Elvedi,,4,221,Switzerland,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857290,773,Switzerland,16016,Michel Aebischer,,14,221,Switzerland,,,,,,,,,,,,
3857290,773,Switzerland,16022,Christian Fassnacht,,16,221,Switzerland,,,,,,,,,,,,
3857290,773,Switzerland,16026,Djibril Sow,,15,221,Switzerland,,,,,,,19.0,Center Attacking Midfield,00:00,70:58,Starting XI,Substitution - Off (Tactical)
3857290,773,Switzerland,17974,Gregor Kobel,,21,221,Switzerland,,,,,,,,,,,,
3857290,773,Switzerland,29003,Jonas Omlin,,12,221,Switzerland,,,,,,,,,,,,
3857290,773,Switzerland,29006,Noah Okafor,,19,221,Switzerland,,,,,,,17.0,Right Wing,71:10,,Substitution - On (Tactical),Final Whistle
3857290,773,Switzerland,29012,Eray Ervin Cömert,Eray Cömert,18,221,Switzerland,,,,,,,6.0,Left Back,89:53,,Substitution - On (Tactical),Final Whistle
3857290,773,Switzerland,30401,Ruben Vargas,,17,221,Switzerland,,,,,,,21.0,Left Wing,00:00,29:46,Starting XI,Tactical Shift
3857290,773,Switzerland,41655,Ardon Jashari,,26,221,Switzerland,,,,,,,,,,,,
3857290,773,Switzerland,46313,Philipp Köhn,,24,221,Switzerland,,,,,,,,,,,,
3857290,773,Switzerland,50436,Fabian Rieder,,25,221,Switzerland,,,,,,,21.0,Left Wing,80:31,,Substitution - On (Tactical),Final Whistle
3857291,772,Spain,3477,Álvaro Borja Morata Martín,Álvaro Morata,7,214,Spain,,,,,,,17.0,Right Wing,56:24,56:46,Substitution - On (Tactical),Tactical Shift
3857291,772,Spain,3957,César Azpilicueta Tanco,César Azpilicueta,2,214,Spain,,,,,,,2.0,Right Back,00:00,,Starting XI,Final Whistle
3857291,772,Spain,4127,David Raya Martin,David Raya,13,214,Spain,,,,,,,,,,,,
3857291,772,Spain,4353,Aymeric Laporte,,24,214,Spain,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857291,772,Spain,5199,Jorge Resurrección Merodio,Koke,8,214,Spain,,,,,,,10.0,Center Defensive Midfield,63:24,,Substitution - On (Tactical),Final Whistle
3857291,772,Spain,5203,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,,,,,,,10.0,Center Defensive Midfield,00:00,63:24,Starting XI,Substitution - Off (Tactical)
3857291,772,Spain,5211,Jordi Alba Ramos,Jordi Alba,18,214,Spain,,,,,,,6.0,Left Back,00:00,63:18,Starting XI,Substitution - Off (Tactical)
3857291,772,Spain,5719,Marco Asensio Willemsen,,10,214,Spain,,,,,,,23.0,Center Forward,00:00,56:46,Starting XI,Tactical Shift
3857291,772,Spain,5721,Daniel Carvajal Ramos,Daniel Carvajal,20,214,Spain,,,,,,,,,,,,
3857291,772,Spain,6583,Carlos Soler Barragán,Carlos Soler,19,214,Spain,,,,,,,15.0,Left Center Midfield,56:31,,Substitution - On (Tactical),Final Whistle
3857291,772,Spain,6720,Pablo Sarabia García,Pablo Sarabia,22,214,Spain,,,,,,,,,,,,
3857291,772,Spain,6748,Ferrán Torres García,Ferrán Torres,11,214,Spain,,,,,,,17.0,Right Wing,00:00,56:24,Starting XI,Substitution - Off (Tactical)
3857291,772,Spain,6765,Rodrigo Hernández Cascante,Rodri,16,214,Spain,,,,,,,3.0,Right Center Back,00:00,,Starting XI,Final Whistle
3857291,772,Spain,6840,Marcos Llorente Moreno,Marcos Llorente,6,214,Spain,,,,,,,,,,,,
3857291,772,Spain,6892,Pau Francisco Torres,Pau Torres,4,214,Spain,,,,,,,,,,,,
3857291,772,Spain,9843,Robert Lynch Sanchez,Robert Sanchez,1,214,Spain,,,,,,,,,,,,
3857291,772,Spain,11748,Unai Simón Mendibil,Unai Simón,23,214,Spain,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857291,772,Spain,16532,Daniel Olmo Carvajal,Daniel Olmo,21,214,Spain,,,,,,,21.0,Left Wing,00:00,,Starting XI,Final Whistle
3857291,772,Spain,30486,Pedro González López,Pedri,26,214,Spain,,,,,,,15.0,Left Center Midfield,00:00,56:31,Starting XI,Substitution - Off (Tactical)
3857291,772,Spain,30756,Anssumane Fati,Ansu Fati,25,214,Spain,,,,,,,,,,,,
3857291,772,Spain,31953,Eric García Martret,Eric García,3,214,Spain,,,,,,,,,,,,
3857291,772,Spain,35641,Hugo Guillamón Sanmartín,Hugo Guillamón,15,214,Spain,,,,,,,,,,,,
3857291,772,Spain,39161,Alejandro Balde Martínez,Alejandro Balde,14,214,Spain,,,,,,,6.0,Left Back,63:18,,Substitution - On (Tactical),Final Whistle
3857291,772,Spain,50494,Yeremy Jesús Pino Santos,Yeremi Pino,17,214,Spain,,,,,,,,,,,,
3857291,772,Spain,68574,Nicholas Williams Arthuer,Nico Williams,12,214,Spain,,,,,,,17.0,Right Wing,68:26,,Substitution - On (Tactical),Final Whistle
3857291,772,Spain,133353,Pablo Martín Páez Gavira,Gavi,9,214,Spain,,,,,,,13.0,Right Center Midfield,00:00,,Starting XI,Final Whistle
3857291,795,Costa Rica,5581,Joel Nathaniel Campbell Samuels,Joel Campbell,12,54,Costa Rica,,,,,,,22.0,Right Center Forward,00:00,24:00,Starting XI,Tactical Shift
3857291,795,Costa Rica,5582,Celso Borges Mora,Celso Borges,5,54,Costa Rica,,,,,,,9.0,Right Defensive Midfield,00:00,33:14,Starting XI,Tactical Shift
3857291,795,Costa Rica,5592,Bryan Ruiz González,Bryan Ruiz,10,54,Costa Rica,,,,,,,21.0,Left Wing,60:53,,Substitution - On (Tactical),Final Whistle
3857291,795,Costa Rica,5595,Johan Alberto Venegas Ulloa,Johan Venegas,11,54,Costa Rica,,,,,,,,,,,,
3857291,795,Costa Rica,5597,Keylor Navas Gamboa,Keylor Navas,1,54,Costa Rica,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857291,795,Costa Rica,5598,Óscar Esau Duarte Gaitán,Óscar Duarte,6,54,Costa Rica,,,,,,,3.0,Right Center Back,00:00,33:14,Starting XI,Tactical Shift
3857291,795,Costa Rica,5600,Francisco Javier Calvo Quesada,Francisco Calvo,15,54,Costa Rica,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857291,795,Costa Rica,5836,Bryan Oviedo,,8,54,Costa Rica,,,,,,,6.0,Left Back,00:00,33:14,Starting XI,Tactical Shift
3857291,795,Costa Rica,5839,Yeltsin Ignacio Tejeda Valverde,Yeltsin Tejeda,17,54,Costa Rica,,,,,,,11.0,Left Defensive Midfield,00:00,33:14,Starting XI,Tactical Shift
3857291,795,Costa Rica,6328,Kendall Jamaal Waston Manley,Kendall Waston,19,54,Costa Rica,,,,,,,3.0,Right Center Back,45:00,,Substitution - On (Tactical),Final Whistle
3857291,795,Costa Rica,15477,Ronald Alberto Matarrita Ulate,Ronald Matarrita,22,54,Costa Rica,,,,,,,8.0,Left Wing Back,81:04,,Substitution - On (Tactical),Final Whistle
3857291,795,Costa Rica,27163,Juan Pablo Vargas Campos,Juan Pablo Vargas,3,54,Costa Rica,,,,,,,,,,,,
3857291,795,Costa Rica,97291,Patrick Gilmar Sequeira Mejías,,23,54,Costa Rica,,,,,,,,,,,,
3857291,795,Costa Rica,108340,Brandon Aguilera Zamora,Brandon Aguilera,20,54,Costa Rica,,,,,,,13.0,Right Center Midfield,71:12,,Substitution - On (Tactical),Final Whistle
3857291,795,Costa Rica,130185,Keysher Fuller Spence,,4,54,Costa Rica,,,,,,,12.0,Right Midfield,00:00,24:00,Starting XI,Tactical Shift
3857291,795,Costa Rica,130194,Esteban Alvarado Brown,,18,54,Costa Rica,,,,,,,,,,,,
3857291,795,Costa Rica,132271,Carlos Manuel Martínez Castro,Carlos Martínez,16,54,Costa Rica,,,,,,,2.0,Right Back,00:00,33:14,Starting XI,Tactical Shift
3857291,795,Costa Rica,132296,Anthony Daniel Contreras Enríquez,,7,54,Costa Rica,,,,,,,24.0,Left Center Forward,00:00,24:00,Starting XI,Tactical Shift
3857291,795,Costa Rica,132497,Gerson Torres Barrantes,,13,54,Costa Rica,,,,,,,,,,,,
3857291,795,Costa Rica,132728,Jewison Bennette,,9,54,Costa Rica,,,,,,,16.0,Left Midfield,00:00,24:00,Starting XI,Tactical Shift
3857291,795,Costa Rica,132743,Douglas Andrey López Araya,,21,54,Costa Rica,,,,,,,,,,,,
3857291,795,Costa Rica,132756,Youstin Delfin Salas Gómez,,14,54,Costa Rica,,,,,,,,,,,,
3857291,795,Costa Rica,132772,Daniel Alonso Chacón Salas,,2,54,Costa Rica,,,,,,,,,,,,
3857291,795,Costa Rica,135271,Roan Roberto Wilson Gordon,,24,54,Costa Rica,,,,,,,,,,,,
3857291,795,Costa Rica,184468,Álvaro José Zamora Mata,,26,54,Costa Rica,,,,,,,17.0,Right Wing,60:47,,Substitution - On (Tactical),Final Whistle
3857291,795,Costa Rica,283799,Anthony William Hernández González,,25,54,Costa Rica,,,,,,,,,,,,
3857292,770,Germany,3053,Leroy Sané,,19,85,Germany,,,,,,,17.0,Right Wing,00:00,53:58,Starting XI,Tactical Shift
3857292,770,Germany,3167,Antonio Rüdiger,,2,85,Germany,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857292,770,Germany,4440,Kevin Trapp,,12,85,Germany,,,,,,,,,,,,
3857292,770,Germany,5555,Julian Brandt,,17,85,Germany,,,,,,,,,,,,
3857292,770,Germany,5562,Thomas Müller,,13,85,Germany,,,,,,,23.0,Center Forward,00:00,53:58,Starting XI,Tactical Shift
3857292,770,Germany,5570,Manuel Neuer,,1,85,Germany,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857292,770,Germany,5579,Joshua Kimmich,,6,85,Germany,,,,,,,2.0,Right Back,00:00,45:00,Starting XI,Tactical Shift
3857292,770,Germany,6322,Niklas Süle,,15,85,Germany,,,,,,,3.0,Right Center Back,00:00,66:00,Starting XI,Tactical Shift
3857292,770,Germany,6324,Leon Goretzka,,8,85,Germany,,,,,,,9.0,Right Defensive Midfield,00:00,45:00,Starting XI,Substitution - Off (Tactical)
3857292,770,Germany,8227,Mario Götze,,11,85,Germany,,,,,,,6.0,Left Back,65:52,66:00,Substitution - On (Tactical),Tactical Shift
3857292,770,Germany,8400,Serge Gnabry,,10,85,Germany,,,,,,,21.0,Left Wing,00:00,53:58,Starting XI,Tactical Shift
3857292,770,Germany,8507,Lukas Klostermann,,16,85,Germany,,,,,,,2.0,Right Back,45:00,45:00,Tactical Shift,Substitution - On (Tactical)
3857292,770,Germany,8511,Thilo Kehrer,,5,85,Germany,,,,,,,,,,,,
3857292,770,Germany,8546,Niclas Füllkrug,,9,85,Germany,,,,,,,11.0,Left Defensive Midfield,53:56,53:58,Substitution - On (Tactical),Tactical Shift
3857292,770,Germany,8804,Jonas Hofmann,,18,85,Germany,,,,,,,,,,,,
3857292,770,Germany,8808,Matthias Ginter,,4,85,Germany,,,,,,,4.0,Center Back,93:37,,Substitution - On (Tactical),Final Whistle
3857292,770,Germany,8945,Christian Günter,,20,85,Germany,,,,,,,,,,,,
3857292,770,Germany,8966,Kai Havertz,,7,85,Germany,,,,,,,24.0,Left Center Forward,65:51,,Substitution - On (Tactical),Final Whistle
3857292,770,Germany,10287,İlkay Gündoğan,,21,85,Germany,,,,,,,11.0,Left Defensive Midfield,00:00,53:56,Starting XI,Substitution - Off (Tactical)
3857292,770,Germany,12034,David Raum,,3,85,Germany,,,,,,,6.0,Left Back,00:00,65:52,Starting XI,Substitution - Off (Tactical)
3857292,770,Germany,20055,Marc-André ter Stegen,Marc-André ter Stegen,22,85,Germany,,,,,,,,,,,,
3857292,770,Germany,24118,Nico Schlotterbeck,,23,85,Germany,,,,,,,,,,,,
3857292,770,Germany,24916,Armel Bella-Kotchap,,25,85,Germany,,,,,,,,,,,,
3857292,770,Germany,35609,Karim-David Adeyemi,,24,85,Germany,,,,,,,,,,,,
3857292,770,Germany,38837,Youssoufa Moukoko,,26,85,Germany,,,,,,,,,,,,
3857292,770,Germany,39565,Jamal Musiala,,14,85,Germany,,,,,,,19.0,Center Attacking Midfield,00:00,53:58,Starting XI,Tactical Shift
3857292,795,Costa Rica,5581,Joel Nathaniel Campbell Samuels,Joel Campbell,12,54,Costa Rica,,,,,,,17.0,Right Wing,00:00,45:00,Starting XI,Tactical Shift
3857292,795,Costa Rica,5582,Celso Borges Mora,Celso Borges,5,54,Costa Rica,,,,,,,9.0,Right Defensive Midfield,00:00,,Starting XI,Final Whistle
3857292,795,Costa Rica,5592,Bryan Ruiz González,Bryan Ruiz,10,54,Costa Rica,,,,,,,,,,,,
3857292,795,Costa Rica,5595,Johan Alberto Venegas Ulloa,Johan Venegas,11,54,Costa Rica,,,,,,,23.0,Center Forward,00:00,45:00,Starting XI,Tactical Shift
3857292,795,Costa Rica,5597,Keylor Navas Gamboa,Keylor Navas,1,54,Costa Rica,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857292,795,Costa Rica,5598,Óscar Esau Duarte Gaitán,Óscar Duarte,6,54,Costa Rica,,,,,,,4.0,Center Back,00:00,,Starting XI,Final Whistle
3857292,795,Costa Rica,5836,Bryan Oviedo,,8,54,Costa Rica,,,,,,,8.0,Left Wing Back,00:00,92:29,Starting XI,Substitution - Off (Tactical)
3857292,795,Costa Rica,5839,Yeltsin Ignacio Tejeda Valverde,Yeltsin Tejeda,17,54,Costa Rica,,,,,,,11.0,Left Defensive Midfield,00:00,92:32,Starting XI,Substitution - Off (Tactical)
3857292,795,Costa Rica,6328,Kendall Jamaal Waston Manley,Kendall Waston,19,54,Costa Rica,,,,,,,3.0,Right Center Back,00:00,,Starting XI,Final Whistle
3857292,795,Costa Rica,15477,Ronald Alberto Matarrita Ulate,Ronald Matarrita,22,54,Costa Rica,,,,,,,21.0,Left Wing,73:14,92:35,Substitution - On (Tactical),Tactical Shift
3857292,795,Costa Rica,27163,Juan Pablo Vargas Campos,Juan Pablo Vargas,3,54,Costa Rica,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857292,795,Costa Rica,97291,Patrick Gilmar Sequeira Mejías,,23,54,Costa Rica,,,,,,,,,,,,
3857292,795,Costa Rica,108340,Brandon Aguilera Zamora,Brandon Aguilera,20,54,Costa Rica,,,,,,,21.0,Left Wing,00:00,45:00,Starting XI,Substitution - Off (Tactical)
3857292,795,Costa Rica,130185,Keysher Fuller Spence,,4,54,Costa Rica,,,,,,,7.0,Right Wing Back,00:00,45:00,Starting XI,Tactical Shift
3857292,795,Costa Rica,130194,Esteban Alvarado Brown,,18,54,Costa Rica,,,,,,,,,,,,
3857292,795,Costa Rica,132271,Carlos Manuel Martínez Castro,Carlos Martínez,16,54,Costa Rica,,,,,,,,,,,,
3857292,795,Costa Rica,132296,Anthony Daniel Contreras Enríquez,,7,54,Costa Rica,,,,,,,8.0,Left Wing Back,92:29,92:35,Substitution - On (Tactical),Tactical Shift
3857292,795,Costa Rica,132497,Gerson Torres Barrantes,,13,54,Costa Rica,,,,,,,,,,,,
3857292,795,Costa Rica,132728,Jewison Bennette,,9,54,Costa Rica,,,,,,,17.0,Right Wing,73:30,,Substitution - On (Tactical),Final Whistle
3857292,795,Costa Rica,132743,Douglas Andrey López Araya,,21,54,Costa Rica,,,,,,,,,,,,
3857292,795,Costa Rica,132756,Youstin Delfin Salas Gómez,,14,54,Costa Rica,,,,,,,7.0,Right Wing Back,45:00,45:00,Tactical Shift,Substitution - On (Tactical)
3857292,795,Costa Rica,132772,Daniel Alonso Chacón Salas,,2,54,Costa Rica,,,,,,,,,,,,
3857292,795,Costa Rica,135271,Roan Roberto Wilson Gordon,,24,54,Costa Rica,,,,,,,11.0,Left Defensive Midfield,92:32,,Substitution - On (Tactical),Final Whistle
3857292,795,Costa Rica,184468,Álvaro José Zamora Mata,,26,54,Costa Rica,,,,,,,,,,,,
3857292,795,Costa Rica,283799,Anthony William Hernández González,,25,54,Costa Rica,,,,,,,,,,,,
3857293,4885,Ghana,2989,Alexander Djiku,,23,86,Ghana,,,,,,,,,,,,
3857293,4885,Ghana,3347,André Ayew Pelé,André Ayew,10,86,Ghana,,,,,,,19.0,Center Attacking Midfield,00:00,45:00,Starting XI,Substitution - Off (Tactical)
3857293,4885,Ghana,3450,Jordan Ayew,,9,86,Ghana,,,,,,,21.0,Left Wing,00:00,45:00,Starting XI,Substitution - Off (Tactical)
3857293,4885,Ghana,3709,Daniel Amartey,,18,86,Ghana,,,,,,,3.0,Right Center Back,00:00,,Starting XI,Final Whistle
3857293,4885,Ghana,6383,Thomas Teye Partey,Thomas Partey,5,86,Ghana,,,,,,,9.0,Right Defensive Midfield,00:00,,Starting XI,Final Whistle
3857293,4885,Ghana,6393,Iñaki Williams Arthuer,Iñaki Williams,19,86,Ghana,,,,,,,17.0,Right Wing,00:00,32:31,Starting XI,Tactical Shift
3857293,4885,Ghana,8108,Lawrence Ati-Zigi,,1,86,Ghana,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857293,4885,Ghana,9286,Antoine Semenyo,,25,86,Ghana,,,,,,,23.0,Center Forward,71:45,,Substitution - On (Tactical),Final Whistle
3857293,4885,Ghana,9859,Elisha Owusu,,6,86,Ghana,,,,,,,,,,,,
3857293,4885,Ghana,12259,Denis Odoi,,3,86,Ghana,,,,,,,,,,,,
3857293,4885,Ghana,12325,Abdul Rahman Baba,Baba Rahman,17,86,Ghana,,,,,,,6.0,Left Back,00:00,,Starting XI,Final Whistle
3857293,4885,Ghana,16555,Joseph Aidoo,,15,86,Ghana,,,,,,,,,,,,
3857293,4885,Ghana,17033,Mohammed Kudus,,20,86,Ghana,,,,,,,23.0,Center Forward,00:00,32:31,Starting XI,Tactical Shift
3857293,4885,Ghana,23615,Gideon Mensah,,14,86,Ghana,,,,,,,,,,,,
3857293,4885,Ghana,28616,Daniel-Kofi Kyereh,,8,86,Ghana,,,,,,,11.0,Left Defensive Midfield,71:56,,Substitution - On (Tactical),Final Whistle
3857293,4885,Ghana,30519,Mohamed Salisu,,4,86,Ghana,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857293,4885,Ghana,31029,Salis Abdul Samed,,21,86,Ghana,,,,,,,11.0,Left Defensive Midfield,00:00,71:56,Starting XI,Substitution - Off (Tactical)
3857293,4885,Ghana,33602,Tariq Lamptey,,2,86,Ghana,,,,,,,,,,,,
3857293,4885,Ghana,35658,Kamaldeen Sulemana,,22,86,Ghana,,,,,,,21.0,Left Wing,45:00,,Tactical Shift,Final Whistle
3857293,4885,Ghana,43891,Kamal Sowah,,24,86,Ghana,,,,,,,,,,,,
3857293,4885,Ghana,44225,Osman Bukari,,11,86,Ghana,,,,,,,17.0,Right Wing,45:00,45:00,Tactical Shift,Substitution - On (Tactical)
3857293,4885,Ghana,45047,Alidu Seidu,,26,86,Ghana,,,,,,,2.0,Right Back,00:00,42:34,Starting XI,Player Off
3857293,4885,Ghana,52091,Abdul Manaf Nurudeen,,16,86,Ghana,,,,,,,,,,,,
3857293,4885,Ghana,136305,Daniel Afriyie Barnieh,,13,86,Ghana,,,,,,,,,,,,
3857293,4885,Ghana,136306,Abdul Fatawu Issahaku,Abdul Fatawu,7,86,Ghana,,,,,,,19.0,Center Attacking Midfield,97:08,97:18,Substitution - On (Tactical),Tactical Shift
3857293,4885,Ghana,147563,Ibrahim Danlad,,12,86,Ghana,,,,,,,,,,,,
3857293,783,Uruguay,4319,Edinson Roberto Cavani Gómez,Edinson Cavani,21,242,Uruguay,,,,,,,22.0,Right Center Forward,65:13,,Substitution - On (Tactical),Final Whistle
3857293,783,Uruguay,5246,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,,,,,,,22.0,Right Center Forward,00:00,65:13,Starting XI,Substitution - Off (Tactical)
3857293,783,Uruguay,5248,José Martín Cáceres Silva,Martín Cáceres,22,242,Uruguay,,,,,,,,,,,,
3857293,783,Uruguay,5249,Diego Roberto Godín Leal,Diego Godín,3,242,Uruguay,,,,,,,,,,,,
3857293,783,Uruguay,5255,Matías Vecino Falero,Matías Vecino,5,242,Uruguay,,,,,,,11.0,Left Defensive Midfield,33:45,,Substitution - On (Injury),Final Whistle
3857293,783,Uruguay,5258,Giorgian Daniel De Arrascaeta Benedetti,Giorgian De Arrascaeta,10,242,Uruguay,,,,,,,16.0,Left Midfield,00:00,79:31,Starting XI,Substitution - Off (Off Camera)
3857293,783,Uruguay,5259,José María Giménez de Vargas,José Giménez,2,242,Uruguay,,,,,,,3.0,Right Center Back,00:00,,Starting XI,Final Whistle
3857293,783,Uruguay,5260,Rodrigo Bentancur Colmán,Rodrigo Bentancur,6,242,Uruguay,,,,,,,11.0,Left Defensive Midfield,00:00,33:45,Starting XI,Substitution - Off (Injury)
3857293,783,Uruguay,5264,Guillermo Varela Olivera,Guillermo Varela,13,242,Uruguay,,,,,,,2.0,Right Back,00:00,,Starting XI,Final Whistle
3857293,783,Uruguay,5266,Lucas Torreira Di Pascua,Lucas Torreira,14,242,Uruguay,,,,,,,,,,,,
3857293,783,Uruguay,5267,Néstor Fernando Muslera Micol,Fernando Muslera,1,242,Uruguay,,,,,,,,,,,,
3857293,783,Uruguay,6297,Maximiliano Gómez González,Maxi Gómez,18,242,Uruguay,,,,,,,24.0,Left Center Forward,79:41,,Substitution - On (Tactical),Final Whistle
3857293,783,Uruguay,6300,Sebastián Coates Nión,Sebastián Coates,19,242,Uruguay,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857293,783,Uruguay,6773,Federico Santiago Valverde Dipetta,Federico Valverde,15,242,Uruguay,,,,,,,9.0,Right Defensive Midfield,00:00,79:54,Starting XI,Tactical Shift
3857293,783,Uruguay,7104,Mathías Olivera Miramontes,Mathías Olivera,16,242,Uruguay,,,,,,,6.0,Left Back,00:00,,Starting XI,Final Whistle
3857293,783,Uruguay,26323,Carlos Sebastián Sosa Silva,Sebastián Sosa,12,242,Uruguay,,,,,,,,,,,,
3857293,783,Uruguay,28729,Diego Nicolás De La Cruz Arcosa,Nicolás De La Cruz,7,242,Uruguay,,,,,,,12.0,Right Midfield,65:27,79:54,Substitution - On (Tactical),Tactical Shift
3857293,783,Uruguay,32478,Darwin Gabriel Núñez Ribeiro,Darwin Núñez,11,242,Uruguay,,,,,,,24.0,Left Center Forward,00:00,79:41,Starting XI,Substitution - Off (Tactical)
3857293,783,Uruguay,33099,José Luis Rodríguez Bebanz,José Luis Rodríguez,26,242,Uruguay,,,,,,,,,,,,
3857293,783,Uruguay,34476,Matías Nicolás Viña Susperreguy,Matías Viña,17,242,Uruguay,,,,,,,,,,,,
3857293,783,Uruguay,36288,Facundo Pellistri Rebollo,Facundo Pellistri,8,242,Uruguay,,,,,,,12.0,Right Midfield,00:00,65:27,Starting XI,Substitution - Off (Tactical)
3857293,783,Uruguay,36659,Manuel Ugarte Ribeiro,Manuel Ugarte,25,242,Uruguay,,,,,,,,,,,,
3857293,783,Uruguay,36666,Agustín Canobbio Graviz,Agustín Canobbio,24,242,Uruguay,,,,,,,16.0,Left Midfield,79:31,79:54,Substitution - On (Off Camera),Tactical Shift
3857293,783,Uruguay,36710,Sergio Rochet Álvarez,Sergio Rochet,23,242,Uruguay,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857293,783,Uruguay,44649,Facundo Daniel Torres Pérez,Facundo Torres,20,242,Uruguay,,,,,,,,,,,,
3857294,941,Netherlands,2988,Memphis Depay,,10,160,Netherlands,,,,,,,24.0,Left Center Forward,00:00,65:45,Starting XI,Substitution - Off (Tactical)
3857294,941,Netherlands,3264,Vincent Janssen,,18,160,Netherlands,,,,,,,24.0,Left Center Forward,65:45,,Substitution - On (Tactical),Final Whistle
3857294,941,Netherlands,3306,Nathan Aké,,5,160,Netherlands,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857294,941,Netherlands,3311,Daley Blind,,17,160,Netherlands,,,,,,,8.0,Left Wing Back,00:00,,Starting XI,Final Whistle
3857294,941,Netherlands,3669,Virgil van Dijk,,4,160,Netherlands,,,,,,,4.0,Center Back,00:00,,Starting XI,Final Whistle
3857294,941,Netherlands,4318,Davy Klaassen,,14,160,Netherlands,,,,,,,19.0,Center Attacking Midfield,00:00,65:24,Starting XI,Substitution - Off (Tactical)
3857294,941,Netherlands,6994,Marten de Roon,,15,160,Netherlands,,,,,,,9.0,Right Defensive Midfield,00:00,82:10,Starting XI,Substitution - Off (Tactical)
3857294,941,Netherlands,7745,Steven Berghuis,,11,160,Netherlands,,,,,,,19.0,Center Attacking Midfield,65:24,,Substitution - On (Tactical),Final Whistle
3857294,941,Netherlands,7787,Stefan de Vrij,,6,160,Netherlands,,,,,,,,,,,,
3857294,941,Netherlands,7829,Wout Weghorst,,19,160,Netherlands,,,,,,,22.0,Right Center Forward,82:06,,Substitution - On (Tactical),Final Whistle
3857294,941,Netherlands,7838,Remko Pasveer,,1,160,Netherlands,,,,,,,,,,,,
3857294,941,Netherlands,7891,Teun Koopmeiners,,20,160,Netherlands,,,,,,,9.0,Right Defensive Midfield,82:10,,Substitution - On (Tactical),Final Whistle
3857294,941,Netherlands,8069,Matthijs de Ligt,,3,160,Netherlands,,,,,,,,,,,,
3857294,941,Netherlands,8118,Frenkie de Jong,,21,160,Netherlands,,,,,,,11.0,Left Defensive Midfield,00:00,85:59,Starting XI,Substitution - Off (Tactical)
3857294,941,Netherlands,8124,Tyrell Malacia,,16,160,Netherlands,,,,,,,,,,,,
3857294,941,Netherlands,8125,Denzel Dumfries,,22,160,Netherlands,,,,,,,7.0,Right Wing Back,00:00,,Starting XI,Final Whistle
3857294,941,Netherlands,8259,Steven Bergwijn,,7,160,Netherlands,,,,,,,,,,,,
